State,City,Neighborhood,DP05_0001E,DP05_0002E,DP05_0003E,DP05_0005E,DP05_0006E,DP05_0007E,DP05_0008E,DP05_0009E,DP05_0010E,DP05_0011E,DP05_0012E,DP05_0013E,DP05_0014E,DP05_0015E,DP05_0016E,DP05_0017E,DP05_0018E,DP05_0037E,DP05_0038E,DP05_0039E,DP05_0044E,DP05_0045E,DP05_0046E,DP05_0052E,DP03_0002E,DP03_0019E,DP03_0020E,DP03_0021E,DP03_0022E,DP03_0024E,DP03_0096E,DP03_0025E,B09019_003E,B25034_001E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25034_010E,B25034_011E,S1501_C01_009E,S1501_C01_011E,S1501_C01_012E,S1501_C01_013E,S2503_C01_013E,S2503_C01_024E,S2701_C01_031E,S2701_C01_032E,S2701_C01_033E,S2701_C01_034E,S2701_C01_035E,Vibe,Activities
Texas,Austin,North Austin,55568.0,28809.5,26758.5,3831.5,3273.5,3769.5,3055.5,4156.0,13907.5,8702.0,5680.5,2699.5,2289.5,2830.5,917.5,455.0,32.15,29137.5,7065.5,1205.5,4350.5,1097.5,664.5,11.0,32773.5,19630.5,4156.0,795.0,648.5,5163.5,42722.5,24.3,23574.5,25044.0,149.0,4648.5,2819.0,3144.0,6064.0,5474.5,1889.0,644.0,92.0,120.0,7677.5,2140.5,9545.5,5031.5,64183.5,1420.0,37914.0,17287.0,4015.0,13272.0,6940.0,"North Austin is a bustling area that provides a balance of suburban tranquility and urban conveniences. With a variety of housing options, shopping centers, and schools, it appeals to families, professionals, and students alike.","The Domain: Visit this upscale shopping center for dining, shopping, and entertainment. Enjoy Parks: Spend time outdoors at parks like Walnut Creek Metropolitan Park or the North Austin Community Garden."
Texas,Austin,North Burnett,48292.5,24476.0,23816.5,3222.5,2339.5,2529.5,2199.0,3310.5,11331.0,7759.0,5651.5,2573.5,2041.5,3023.5,1510.0,801.5,35.15,29919.0,2791.0,497.5,5052.5,2018.5,1210.5,73.0,29873.0,17441.5,2533.5,519.5,471.0,6530.5,40559.0,21.8,22868.5,24300.5,56.5,2975.5,2061.0,3875.0,7107.5,6249.0,1621.5,212.5,32.5,109.5,4900.5,1748.0,11639.0,8168.5,83005.0,1558.0,36755.0,11125.0,3238.0,7887.0,4742.5,"A quiet neighborhood located just north of the central part of Austin, North Burnett is known for its residential feel, offering easy access to downtown while providing a more laid-back environment.",Parks and Green Spaces: Enjoy a variety of outdoor activities in nearby parks and green spaces. Local Eateries: Explore local eateries and coffee shops in the surrounding areas.
Texas,Austin,North Lamar,59951.0,31820.0,28131.0,3683.0,3858.0,4349.0,3544.0,4670.0,14209.0,9164.0,6366.0,3017.0,2600.0,3086.0,953.0,452.0,32.0,29507.0,10104.0,1549.0,4885.0,776.0,556.0,0.0,34372.0,21406.0,4374.0,843.0,663.0,4672.0,46351.0,26.2,23524.0,24727.0,213.0,4837.0,3280.0,3362.0,5363.0,4520.0,2034.0,920.0,127.0,71.0,8424.0,2866.0,9433.0,3640.0,60045.0,1365.0,39033.0,20614.0,5362.0,15252.0,8498.0,"North Lamar is a growing neighborhood in north Austin, known for its diverse community and convenient location near shopping, dining, and major transportation routes.",Explore Shopping Centers: Visit nearby shopping centers like the North Lamar Plaza. Outdoor Fun: Spend time at parks and green spaces like the Little Walnut Creek Greenbelt.
Texas,Austin,North Loop,25308.33333333333,13371.0,11937.333333333334,1583.6666666666667,1129.6666666666667,913.0,1145.0,2112.333333333333,6956.666666666667,4574.666666666667,2637.333333333333,1123.6666666666667,843.0,1471.6666666666667,572.0,245.66666666666663,32.63333333333333,14421.0,3115.6666666666665,397.3333333333333,1438.0,395.0,328.6666666666667,41.333333333333336,16627.0,9169.666666666666,1290.0,848.6666666666666,262.3333333333333,3297.0,21067.0,22.8,11574.666666666666,12278.333333333334,121.33333333333331,2163.0,1213.3333333333333,554.0,1734.6666666666667,1954.3333333333333,2155.333333333333,1363.3333333333333,504.3333333333333,514.6666666666666,2715.0,818.6666666666666,5936.666666666667,3956.3333333333335,73629.66666666667,1555.3333333333333,20643.33333333333,4570.666666666667,1227.3333333333333,3343.333333333333,3144.6666666666665,"North Loop is a quirky and eclectic neighborhood, famous for its vintage shops, funky eateries, and casual, laid-back vibe. It’s a hotspot for young professionals and creatives who appreciate the community-focused atmosphere.",Vintage Shopping: Explore vintage stores and quirky boutiques for unique finds. Local Cafes and Bars: Relax at local cafes or enjoy a night out at dive bars and restaurants.
Texas,Austin,North Shoal Creek,40589.333333333336,20331.0,20258.33333333333,2575.6666666666665,1945.6666666666667,2330.6666666666665,1863.0,2521.0,9217.333333333334,6476.666666666667,5107.0,2098.0,1845.6666666666667,2666.0,1224.6666666666667,718.0,36.13333333333333,26119.666666666668,2181.6666666666665,331.6666666666667,3681.6666666666665,1449.6666666666667,885.0,48.66666666666666,25008.0,14522.666666666666,1991.0,470.3333333333333,365.0,5669.0,34877.666666666664,21.166666666666668,19033.0,20140.666666666668,48.333333333333336,2504.6666666666665,1449.3333333333333,2669.0,5127.666666666667,4610.0,2395.0,1030.3333333333333,195.0,111.33333333333331,4046.6666666666665,1402.6666666666667,10234.333333333334,6985.0,87559.0,1593.6666666666667,31814.0,8460.0,2760.333333333333,5699.666666666667,3819.6666666666665,"This peaceful, family-friendly neighborhood offers a suburban feel with easy access to downtown Austin. It features tree-lined streets, parks, and well-maintained homes.","North Shoal Creek Park: Enjoy walking trails, playgrounds, and open green spaces. Community Activities: Participate in neighborhood events and activities."
Texas,Austin,North University,32644.0,15055.0,17589.0,118.0,125.0,66.0,10961.0,14383.0,3915.0,1078.0,643.0,237.0,359.0,487.0,184.0,88.0,21.1,19975.0,3084.0,110.0,5226.0,996.0,1909.0,14.0,16084.0,5913.0,894.0,599.0,3831.0,1995.0,28490.0,16.6,10053.0,11744.0,21.0,2196.0,2285.0,1537.0,1405.0,1574.0,643.0,367.0,362.0,1354.0,540.0,119.0,2913.0,2144.0,24126.0,1482.0,28121.0,4324.0,1545.0,2779.0,1759.0,"North University is an urban neighborhood with proximity to the University of Texas. It has a blend of student housing, residential areas, and businesses, making it a popular location for students and faculty alike.","Visit the University of Texas: Explore the campus, museums, and nearby cafes. Local Shops and Restaurants: Enjoy the mix of local dining and unique shops in the area."
Texas,Austin,Old West Austin,22669.0,11901.0,10768.0,925.0,974.0,972.0,949.0,788.0,5239.0,3796.0,2796.0,1715.0,1557.0,1991.0,735.0,232.0,39.8,19515.0,314.0,28.0,1231.0,302.0,363.0,0.0,14813.0,7799.0,256.0,412.0,690.0,4290.0,21358.0,16.1,11272.0,12336.0,113.0,1971.0,2050.0,711.0,1221.0,984.0,867.0,1012.0,1499.0,1908.0,801.0,393.0,8806.0,6577.0,139617.0,2520.0,20484.0,2152.0,707.0,1445.0,1266.0,"Old West Austin is a historic district known for its charming, historic homes and tree-lined streets. It offers a tranquil environment while being just minutes from the heart of downtown Austin.",Explore Historic Homes: Walk through this neighborhood to appreciate the architecture and history. Visit Downtown Austin: Enjoy easy access to downtown’s vibrant dining and entertainment scene.
Texas,Austin,Parker Lane,48494.0,25179.33333333333,23314.666666666668,2707.333333333333,2238.6666666666665,2052.333333333333,2644.333333333333,5058.0,13279.0,8110.333333333333,5144.666666666667,2193.333333333333,1824.3333333333333,2059.0,953.3333333333334,229.33333333333331,31.9,30002.666666666668,3839.0,421.0,1467.0,401.0,329.3333333333333,19.33333333333333,33063.333333333336,19620.0,2527.333333333333,1228.6666666666667,519.3333333333334,6243.333333333333,39730.0,23.766666666666666,22629.0,24144.666666666668,297.6666666666667,5706.333333333333,3628.6666666666665,2776.6666666666665,4318.0,3692.0,1842.3333333333333,822.0,392.0,669.0,5345.0,1848.3333333333333,11517.0,5245.333333333333,74336.33333333333,1546.3333333333333,39672.333333333336,8703.333333333334,2844.0,5859.333333333333,4628.0,"Parker Lane is a quiet, residential neighborhood with a mix of single-family homes and multifamily units. It offers an affordable, suburban feel, with quick access to major Austin roads and public transit.",Nearby Parks: Spend time at nearby parks for outdoor recreation. Explore Local Dining: Enjoy a range of food options in nearby restaurants and cafes.
Texas,Austin,Pecan Springs Springdale,37000.0,18877.0,18123.0,2891.0,2671.0,1521.0,1578.0,1505.0,7868.0,7426.0,4174.0,1684.0,1589.0,2831.0,850.0,412.0,35.3,20642.0,5383.0,195.0,1725.0,399.0,291.0,0.0,21822.0,12966.0,1468.0,638.0,355.0,4412.0,30086.0,26.9,15420.0,16411.0,96.0,3717.0,1869.0,539.0,1636.0,2176.0,4059.0,1975.0,246.0,98.0,4346.0,1314.0,8086.0,5550.0,81986.0,1590.0,30664.0,6156.0,1669.0,4487.0,4609.0,This neighborhood is a blend of residential and industrial areas with lots of green spaces. It's a growing area that combines urban convenience with peaceful surroundings.,Pecan Springs Park: Enjoy a peaceful retreat with picnic areas and green spaces. Outdoor Activities: Take advantage of nearby trails for walking or biking.
Texas,Austin,Pleasant Valley,45780.0,24520.0,21260.0,2604.0,2081.0,1395.0,1856.0,6953.0,14667.0,6827.0,3658.0,1842.0,1851.0,1344.0,503.0,199.0,29.8,26239.0,4955.0,884.0,1704.0,465.0,494.0,38.0,32083.0,18680.0,3077.0,2336.0,547.0,4388.0,35728.0,23.2,22410.0,24050.0,195.0,4685.0,3509.0,3819.0,5409.0,3386.0,1844.0,816.0,281.0,106.0,5114.0,1689.0,10637.0,3510.0,59049.0,1380.0,35902.0,9795.0,2524.0,7271.0,5102.0,"Located near Lady Bird Lake, Pleasant Valley offers stunning views and easy access to outdoor activities. It’s a residential area with scenic surroundings, perfect for those who enjoy nature but still want to be near the city.",Lady Bird Lake Hike and Bike Trail: Enjoy outdoor exercise with a walk or bike ride along the lake. Outdoor Events: Participate in outdoor events or enjoy scenic views at local parks.
Texas,Austin,Riverside,45780.0,24520.0,21260.0,2604.0,2081.0,1395.0,1856.0,6953.0,14667.0,6827.0,3658.0,1842.0,1851.0,1344.0,503.0,199.0,29.8,26239.0,4955.0,884.0,1704.0,465.0,494.0,38.0,32083.0,18680.0,3077.0,2336.0,547.0,4388.0,35728.0,23.2,22410.0,24050.0,195.0,4685.0,3509.0,3819.0,5409.0,3386.0,1844.0,816.0,281.0,106.0,5114.0,1689.0,10637.0,3510.0,59049.0,1380.0,35902.0,9795.0,2524.0,7271.0,5102.0,"Riverside is a lively neighborhood known for its proximity to Lady Bird Lake, vibrant culture, and diversity. It’s a popular spot for young professionals, students, and those who enjoy an active lifestyle.",Lady Bird Lake: Enjoy water activities like kayaking or paddleboarding. Local Restaurants and Bars: Explore the vibrant dining scene along Riverside Drive.
Texas,Austin,Rmma,21654.0,11072.0,10582.0,1613.5,1465.0,832.5,881.5,909.0,4913.5,4255.0,2455.5,957.0,967.0,1654.0,495.5,255.0,35.05,12690.0,2958.0,139.0,947.5,209.0,196.0,0.0,13135.0,7526.0,851.0,428.0,273.0,2721.0,17884.0,24.15,9278.0,9839.5,48.0,2118.5,976.0,358.0,879.5,1188.0,2183.5,1351.5,593.0,143.5,2410.5,717.5,5127.5,3521.5,87264.5,1719.5,18115.0,3336.5,935.5,2401.0,2495.0,"RMMA (Riverside Meadows Mobile Acres) is a quieter, residential neighborhood located near Austin's east side. It offers a mix of mobile homes and single-family residences, making it an affordable area for many residents.","Parks and Recreation: Enjoy time at nearby parks for a relaxing afternoon. Explore East Austin: Take a short trip to the nearby East Austin neighborhood, known for its vibrant culture and arts scene."
Texas,Austin,Rosedale,18065.0,9296.5,8768.5,601.0,930.5,905.5,903.0,1095.5,3502.0,2998.5,2105.0,940.0,1276.5,1395.0,628.5,784.0,37.95,14520.0,338.5,72.5,1237.0,297.0,600.0,0.0,10939.5,6163.0,354.5,351.0,189.5,3011.5,16586.0,19.1,8995.0,9618.0,58.5,459.5,359.5,856.0,1887.5,2622.0,1245.5,1461.5,399.5,268.5,863.5,518.0,5194.5,5034.0,97909.5,1718.5,15882.0,1986.5,927.5,1059.0,1469.0,"Rosedale is a historic neighborhood known for its charming, tree-lined streets, older homes, and proximity to downtown Austin. It's a family-friendly neighborhood with a community-oriented atmosphere.",Visit the Rosedale Park: A great spot for a leisurely walk or picnic with beautiful green spaces. Explore Local Shops: Browse through local boutiques and cafes in the nearby area.
Texas,Austin,Rosewood,16015.5,8499.0,7516.5,740.5,736.0,556.5,545.0,652.0,5017.0,2957.5,1689.0,715.5,804.0,1016.5,332.0,254.0,34.65,10489.5,1840.5,86.0,432.0,98.0,120.0,10.0,10518.5,5125.0,647.5,310.0,524.5,2601.0,14309.5,20.65,7742.5,8346.5,117.0,2397.5,1133.5,398.0,402.0,457.5,477.0,782.5,986.0,1195.5,1562.5,550.0,4625.5,3039.5,89942.5,1853.0,14301.0,1558.5,610.0,948.5,1708.5,"Rosewood is a vibrant, diverse neighborhood that is part of the East Austin arts district. It has a mix of historic homes and newer developments, and it's known for its cultural diversity and community spirit.","Enjoy Local Art: Explore the street art and murals that define the area. Explore Rosewood Park: This park offers space for outdoor activities, family picnics, and sports."
Texas,Austin,Saint Edwards,50250.0,25724.0,24526.0,1965.0,1501.0,1303.0,2449.0,4961.0,14279.0,9326.0,5731.0,2732.0,1857.0,2638.0,1169.0,339.0,33.7,39067.0,2050.0,123.0,1775.0,472.0,373.0,7.0,36582.0,19705.0,1512.0,934.0,896.0,10473.0,44180.0,21.1,27465.0,29541.0,187.0,6864.0,3648.0,2248.0,4253.0,4757.0,3371.0,1576.0,824.0,1813.0,3575.0,1730.0,16661.0,9665.0,89258.0,1807.0,44434.0,5552.0,2438.0,3114.0,3707.0,"Saint Edwards is a neighborhood centered around the Saint Edward’s University campus. It’s a quiet and academic environment, popular among students and faculty members.",Explore Saint Edward's University: Walk through the campus and visit its beautiful grounds and university events. Outdoor Activities: Enjoy nearby parks for a relaxing day outdoors.
Texas,Austin,Saint Johns,29799.5,15812.5,13987.0,2195.0,1607.0,1208.0,1461.5,1999.5,6885.5,5670.0,3210.0,1445.0,1096.5,1945.5,744.5,331.5,33.849999999999994,15621.0,4454.0,557.0,1480.0,237.0,362.0,42.5,18389.5,10364.5,1759.0,723.5,270.5,3345.5,24212.0,25.0,12871.0,13541.0,173.0,2544.5,1360.0,472.0,2165.0,2129.5,2724.0,1616.0,225.5,131.5,3621.5,995.5,6139.5,3892.5,72458.5,1478.0,23841.5,5852.0,1577.5,4274.5,3968.5,"Saint Johns is a rapidly changing neighborhood on the north side of Austin. With affordable housing, it's becoming increasingly popular with younger families and first-time homebuyers.","Explore Local Businesses: Visit local eateries, thrift stores, and small businesses in the area. Enjoy Nearby Parks: Spend time at the nearby Saint Johns Park for a peaceful day outside."
Texas,Austin,South Lamar,50250.0,25724.0,24526.0,1965.0,1501.0,1303.0,2449.0,4961.0,14279.0,9326.0,5731.0,2732.0,1857.0,2638.0,1169.0,339.0,33.7,39067.0,2050.0,123.0,1775.0,472.0,373.0,7.0,36582.0,19705.0,1512.0,934.0,896.0,10473.0,44180.0,21.1,27465.0,29541.0,187.0,6864.0,3648.0,2248.0,4253.0,4757.0,3371.0,1576.0,824.0,1813.0,3575.0,1730.0,16661.0,9665.0,89258.0,1807.0,44434.0,5552.0,2438.0,3114.0,3707.0,"South Lamar is an eclectic and trendy neighborhood known for its trendy restaurants, cafes, and shops. It's a popular area for young professionals and creatives who enjoy the Austin lifestyle.","Visit Zilker Park: Just a short distance away, this park offers space for outdoor activities and events. Check Out Local Cafes and Bars: Explore some of the best dining and nightlife spots in Austin along South Lamar."
Texas,Austin,South Manchaca,55786.0,28474.0,27312.0,2747.0,1802.5,1901.5,2036.0,4125.0,14217.5,10373.0,6504.0,3486.5,2404.5,4035.5,1568.5,584.5,35.6,42638.5,2188.0,368.0,1733.0,586.5,270.5,5.5,38062.0,22878.5,1825.5,970.0,691.0,9195.5,47712.0,22.950000000000003,28247.5,30017.5,231.0,5224.5,3775.0,2331.0,5213.5,6412.5,3555.5,1675.0,549.5,1050.0,6073.0,2331.5,16936.5,8258.5,84847.5,1724.5,49064.0,6495.5,2698.5,3797.0,4844.0,"South Manchaca offers a mix of residential homes and local businesses, with a laid-back vibe and community feel. It’s a great option for families and individuals seeking more space in a convenient location.",Explore Manchaca Road: Take a stroll down this road to discover local restaurants and businesses. Nearby Parks: Spend time in the surrounding parks and green spaces for outdoor fun.
Texas,Austin,South River City,50250.0,25724.0,24526.0,1965.0,1501.0,1303.0,2449.0,4961.0,14279.0,9326.0,5731.0,2732.0,1857.0,2638.0,1169.0,339.0,33.7,39067.0,2050.0,123.0,1775.0,472.0,373.0,7.0,36582.0,19705.0,1512.0,934.0,896.0,10473.0,44180.0,21.1,27465.0,29541.0,187.0,6864.0,3648.0,2248.0,4253.0,4757.0,3371.0,1576.0,824.0,1813.0,3575.0,1730.0,16661.0,9665.0,89258.0,1807.0,44434.0,5552.0,2438.0,3114.0,3707.0,"South River City is a quiet, residential neighborhood that borders the Colorado River (Lady Bird Lake). With easy access to downtown Austin, it's an ideal location for those who want peace and quiet but proximity to urban life.","Lady Bird Lake Trail: Enjoy walking or biking along the scenic trail with beautiful views of the water. Explore Soco: Just a short walk from South River City, South Congress Avenue offers shopping, dining, and entertainment."
Texas,Austin,Southeast,47616.0,24907.0,22709.0,3078.5,2607.5,2427.0,2742.0,5106.5,12779.0,7502.5,4851.5,1924.0,1808.0,1769.5,845.5,174.5,31.0,25470.5,4733.5,570.0,1313.0,365.5,307.5,25.5,31304.0,19577.5,3035.0,1376.0,331.0,4128.5,37505.0,25.1,20211.0,21446.5,353.0,5127.5,3619.0,3041.0,4350.5,3159.5,1078.0,445.0,176.0,97.0,6230.0,1907.5,8945.0,3035.5,66875.5,1416.0,37291.5,10279.0,3047.0,7232.0,5088.5,"The Southeast area of Austin is a rapidly growing region, with a mix of residential homes, small businesses, and new developments. It offers more affordable housing options compared to other parts of the city.","Explore Local Parks: Take a break and visit nearby parks such as the Southeast Greenbelt. Community Events: The area hosts various community events, including farmer's markets and outdoor activities."
Texas,Austin,Sweet Briar,61322.0,31224.0,30098.0,3529.0,2104.0,2500.0,1623.0,3289.0,14156.0,11420.0,7277.0,4241.0,2952.0,5433.0,1968.0,830.0,37.5,46210.0,2326.0,613.0,1691.0,701.0,168.0,4.0,39542.0,26052.0,2139.0,1006.0,486.0,7918.0,51244.0,24.8,29030.0,30494.0,275.0,3585.0,3902.0,2414.0,6174.0,8068.0,3740.0,1774.0,275.0,287.0,8571.0,2933.0,17212.0,6852.0,80437.0,1642.0,53694.0,7439.0,2959.0,4480.0,5981.0,Sweet Briar is a quaint and residential neighborhood on the south side of Austin. It offers a peaceful atmosphere with many families and long-time residents.,Walk the Neighborhood: Stroll through the tree-lined streets to enjoy the peaceful vibe. Visit Nearby Parks: Check out the surrounding parks for family-friendly outdoor activities.
Texas,Austin,Triangle State,24485.0,11771.5,12713.5,239.5,150.0,194.5,5736.5,8360.5,5507.0,1731.0,1067.5,359.0,347.5,505.5,205.5,81.0,25.65,15998.0,1761.5,94.0,3290.0,853.5,1085.5,26.5,14593.0,6346.5,623.0,849.0,2038.5,2597.5,21633.5,17.5,9517.5,10748.5,19.5,1798.0,1602.5,1127.5,1139.5,1589.0,830.5,612.5,712.0,1317.5,721.0,292.0,4222.0,3114.0,50049.0,1596.0,21184.0,3166.0,1036.0,2130.0,1628.0,"Triangle State is a vibrant and growing neighborhood, located just north of downtown Austin. The area features a blend of modern townhomes and apartment complexes, making it a popular spot for young professionals and students.","Visit Local Restaurants: Enjoy a wide variety of dining options in the area, ranging from casual cafes to fine dining. Explore Triangle Park: This park is perfect for a leisurely stroll or enjoying a picnic."
Texas,Austin,University Hills,37000.0,18877.0,18123.0,2891.0,2671.0,1521.0,1578.0,1505.0,7868.0,7426.0,4174.0,1684.0,1589.0,2831.0,850.0,412.0,35.3,20642.0,5383.0,195.0,1725.0,399.0,291.0,0.0,21822.0,12966.0,1468.0,638.0,355.0,4412.0,30086.0,26.9,15420.0,16411.0,96.0,3717.0,1869.0,539.0,1636.0,2176.0,4059.0,1975.0,246.0,98.0,4346.0,1314.0,8086.0,5550.0,81986.0,1590.0,30664.0,6156.0,1669.0,4487.0,4609.0,"University Hills is a peaceful, family-friendly neighborhood located near the University of Texas campus. It’s known for its quiet streets, affordable housing, and easy access to the university and other parts of Austin.","Explore University of Texas Campus: Enjoy the campus and surrounding areas for a mix of culture and education. Nearby Parks: Visit nearby parks for hiking, picnicking, and enjoying the outdoors."
Texas,Austin,University Of Texas,12455.25,6149.5,6305.75,122.25,111.5,68.25,2850.75,3856.0,2256.75,1010.75,772.75,298.5,437.0,451.0,167.0,52.75,29.7,8268.75,984.0,49.75,1555.25,325.75,565.5,7.0,7251.75,2883.75,349.5,245.75,1344.25,1439.25,11129.25,18.1,4964.0,5585.0,7.75,1269.25,1233.0,512.5,530.25,517.25,371.75,306.0,381.5,455.75,382.0,115.75,2426.5,1704.75,88239.33333333333,2090.0,10772.75,1576.5,635.75,940.75,812.0,"The University of Texas neighborhood is centered around the university campus, making it a bustling and vibrant area. It's popular among students, faculty, and staff, with a variety of housing options, cultural spots, and eateries.",Explore the University Campus: Visit iconic landmarks such as the UT Tower and the Blanton Museum of Art. Catch a Game: Attend a Texas Longhorns football or basketball game for a true Austin experience.
Texas,Austin,Upper Boggy Creek,6308.0,3267.0,3041.0,336.0,259.0,144.0,185.0,313.0,1959.0,1084.0,737.0,230.0,345.0,477.0,141.0,98.0,34.8,4738.0,533.0,83.0,170.0,19.0,101.0,0.0,4448.0,2086.0,234.0,218.0,191.0,1030.0,5682.0,21.4,3136.0,3268.0,0.0,520.0,83.0,177.0,123.0,200.0,308.0,728.0,940.0,189.0,475.0,121.0,2169.0,1493.0,92543.0,1849.0,5566.0,517.0,202.0,315.0,381.0,"Upper Boggy Creek is a quiet, residential neighborhood that offers affordable housing and a peaceful environment while still being close to downtown Austin. It’s a great spot for those looking for a calm, suburban feel within the city limits.",Explore the Boggy Creek Greenbelt: This greenbelt offers a nice walking path for those looking to enjoy some outdoor exercise. Nearby Local Shops: Visit local businesses in the surrounding neighborhoods for unique finds.
Texas,Austin,West Congress,55786.0,28474.0,27312.0,2747.0,1802.5,1901.5,2036.0,4125.0,14217.5,10373.0,6504.0,3486.5,2404.5,4035.5,1568.5,584.5,35.6,42638.5,2188.0,368.0,1733.0,586.5,270.5,5.5,38062.0,22878.5,1825.5,970.0,691.0,9195.5,47712.0,22.950000000000003,28247.5,30017.5,231.0,5224.5,3775.0,2331.0,5213.5,6412.5,3555.5,1675.0,549.5,1050.0,6073.0,2331.5,16936.5,8258.5,84847.5,1724.5,49064.0,6495.5,2698.5,3797.0,4844.0,"West Congress is a trendy, up-and-coming area located just west of downtown Austin. With its proximity to popular attractions, restaurants, and shopping, it’s a great place to be close to the action while still maintaining a more residential atmosphere.","Explore Barton Creek Greenbelt: Just a short drive away, this beautiful area offers hiking, biking, and outdoor activities. Visit Lady Bird Lake: A peaceful and picturesque spot for paddleboarding, walking, or enjoying nature."
Texas,Austin,West Gate,55786.0,28474.0,27312.0,2747.0,1802.5,1901.5,2036.0,4125.0,14217.5,10373.0,6504.0,3486.5,2404.5,4035.5,1568.5,584.5,35.6,42638.5,2188.0,368.0,1733.0,586.5,270.5,5.5,38062.0,22878.5,1825.5,970.0,691.0,9195.5,47712.0,22.950000000000003,28247.5,30017.5,231.0,5224.5,3775.0,2331.0,5213.5,6412.5,3555.5,1675.0,549.5,1050.0,6073.0,2331.5,16936.5,8258.5,84847.5,1724.5,49064.0,6495.5,2698.5,3797.0,4844.0,"West Gate is a peaceful, suburban-like neighborhood located on the southwest side of Austin. It is ideal for families and those who prefer a quieter lifestyle while still having access to all that Austin has to offer.","West Gate Plaza: Explore the local shopping center for groceries, retail, and dining. Nearby Parks: Spend time at local parks for a relaxing day in nature."
Texas,Austin,West University,32644.0,15055.0,17589.0,118.0,125.0,66.0,10961.0,14383.0,3915.0,1078.0,643.0,237.0,359.0,487.0,184.0,88.0,21.1,19975.0,3084.0,110.0,5226.0,996.0,1909.0,14.0,16084.0,5913.0,894.0,599.0,3831.0,1995.0,28490.0,16.6,10053.0,11744.0,21.0,2196.0,2285.0,1537.0,1405.0,1574.0,643.0,367.0,362.0,1354.0,540.0,119.0,2913.0,2144.0,24126.0,1482.0,28121.0,4324.0,1545.0,2779.0,1759.0,"West University (also known as West Campus) is a lively and vibrant area, mainly populated by university students and young professionals. The neighborhood features a mixture of apartments, townhomes, and houses, with lots of coffee shops, bars, and eateries.","Explore the University of Texas: Walk around the campus and discover local museums, theaters, and libraries. Check out the Dining Scene: West Campus has a great collection of dining options, from international cuisine to local favorites."
Texas,Austin,Windsor Hills,45530.5,23671.5,21859.0,3125.5,3214.5,3221.0,2374.0,3192.0,10041.5,7930.0,4977.5,1935.0,2012.5,2239.0,767.0,501.0,33.05,21920.5,7708.5,942.5,4322.5,704.5,496.0,0.0,26348.0,16790.5,3172.0,463.5,372.0,4027.0,36255.0,25.4,17704.5,18523.0,297.5,4441.5,3659.5,2841.5,3140.0,2397.0,1180.0,460.0,63.5,42.5,6344.5,2131.5,7151.0,3468.5,74213.5,1509.5,30348.5,15030.0,4656.0,10374.0,5555.0,"Windsor Hills is a quiet and family-oriented neighborhood in Austin, known for its beautiful homes, tree-lined streets, and suburban atmosphere. The neighborhood offers an escape from the busy city life while still being close to downtown.","Explore Nearby Parks: Windsor Hills is close to several parks where you can enjoy nature walks, picnics, and outdoor sports. Shopping and Dining: Check out the nearby shopping centers for local retail and casual dining."
Texas,Austin,Windsor Park,37000.0,18877.0,18123.0,2891.0,2671.0,1521.0,1578.0,1505.0,7868.0,7426.0,4174.0,1684.0,1589.0,2831.0,850.0,412.0,35.3,20642.0,5383.0,195.0,1725.0,399.0,291.0,0.0,21822.0,12966.0,1468.0,638.0,355.0,4412.0,30086.0,26.9,15420.0,16411.0,96.0,3717.0,1869.0,539.0,1636.0,2176.0,4059.0,1975.0,246.0,98.0,4346.0,1314.0,8086.0,5550.0,81986.0,1590.0,30664.0,6156.0,1669.0,4487.0,4609.0,"Windsor Park is a residential neighborhood with a mix of traditional homes and new developments. It’s known for its affordability and accessibility to public transportation, making it a great spot for families and young professionals.","Explore the Windsor Park Library: A community library offering books, events, and activities for all ages. Nearby Parks: Enjoy a peaceful day at the nearby Windsor Park or Bartholomew Park."
Texas,Austin,Windsor Road,27656.5,13478.0,14178.5,521.5,549.5,519.0,5955.0,7585.5,4577.0,2437.0,1719.5,976.0,958.0,1239.0,459.5,160.0,30.45,19745.0,1699.0,69.0,3228.5,649.0,1136.0,7.0,15448.5,6856.0,575.0,505.5,2260.5,3142.5,24924.0,16.35,10662.5,12040.0,67.0,2083.5,2167.5,1124.0,1313.0,1279.0,755.0,689.5,930.5,1631.0,670.5,256.0,5859.5,4360.5,81871.5,2001.0,24302.5,3238.0,1126.0,2112.0,1512.5,"Windsor Road is a more upscale neighborhood in Austin, located near the University of Texas and offering beautiful homes, charming streets, and proximity to shopping and dining. It is perfect for those seeking a quiet, refined residential area.","Check out the Historic Homes: Walk around and admire the beautiful historic homes and tree-lined streets. Explore the Texas Memorial Museum of Science and History: Located nearby, this museum offers exhibits on natural history and science."
